Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province
289500,2180,APARTMENT,APARTMENT,JUST_RENOVATED,2,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
345000,1000,APARTMENT,APARTMENT,JUST_RENOVATED,1,53.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
289000,2275,APARTMENT,DUPLEX,GOOD,2,124.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Lille,Antwerp
275000,9400,HOUSE,HOUSE,TO_RENOVATE,3,173.0,0,0.0,0.0,425.0,2.0,0.0,0.0,Ninove,East Flanders
125000,1370,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Jodoigne,Walloon Brabant
137500,1030,APARTMENT,APARTMENT,GOOD,1,28.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Schaerbeek,Brussels Capital
169000,3600,APARTMENT,SERVICE_FLAT,GOOD,1,54.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Genk,Limburg
350000,8730,APARTMENT,APARTMENT,GOOD,2,111.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Beernem,Other
361000,3620,APARTMENT,APARTMENT,GOOD,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lanaken,Limburg
335000,8800,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
199900,2170,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
265000,9450,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Haaltert,East Flanders
389900,2100,HOUSE,HOUSE,AS_NEW,4,161.0,0,1.0,0.0,102.0,2.0,0.0,0.0,Antwerpen,Antwerp
265000,6700,APARTMENT,APARTMENT,GOOD,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Arlon,Luxembourg
239883,3600,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Genk,Limburg
195000,3000,APARTMENT,FLAT_STUDIO,GOOD,1,24.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant
499000,8300,APARTMENT,APARTMENT,AS_NEW,2,73.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
235000,6880,APARTMENT,APARTMENT,GOOD,2,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bertrix,Luxembourg
645000,9000,APARTMENT,APARTMENT,JUST_RENOVATED,3,170.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
399000,2110,APARTMENT,APARTMENT,GOOD,2,120.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Wijnegem,Antwerp
339000,2660,APARTMENT,APARTMENT,AS_NEW,2,136.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
350000,7000,HOUSE,APARTMENT_BLOCK,GOOD,3,228.0,0,0.0,0.0,106.0,2.0,0.0,0.0,Mons,Hainaut
335000,8500,APARTMENT,APARTMENT,GOOD,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,Other
159000,6001,HOUSE,HOUSE,GOOD,4,148.0,0,1.0,0.0,520.0,3.0,0.0,0.0,Charleroi,Hainaut
799000,8300,HOUSE,HOUSE,GOOD,3,140.0,0,0.0,0.0,227.0,2.0,0.0,0.0,Knokke-Heist,Other
469000,9810,HOUSE,HOUSE,GOOD,3,179.0,0,0.0,0.0,333.0,3.0,0.0,0.0,Nazareth,East Flanders
279000,6940,APARTMENT,DUPLEX,JUST_RENOVATED,2,120.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Durbuy,Luxembourg
105000,5500,HOUSE,HOUSE,GOOD,2,83.0,0,0.0,0.0,175.0,4.0,0.0,0.0,Dinant,Namur
230000,1083,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ganshoren,Brussels Capital
445000,1190,APARTMENT,FLAT_STUDIO,GOOD,3,143.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital
170000,1070,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
249000,9900,HOUSE,HOUSE,TO_BE_DONE_UP,3,185.0,0,0.0,0.0,200.0,3.0,0.0,0.0,Eeklo,East Flanders
169000,2060,APARTMENT,APARTMENT,GOOD,1,40.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp
274900,6860,APARTMENT,APARTMENT,GOOD,2,101.0,0,1.0,0.0,0.0,4.0,0.0,0.0,Léglise,Luxembourg
595000,8400,APARTMENT,APARTMENT,AS_NEW,3,123.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
249000,9030,HOUSE,HOUSE,TO_RENOVATE,3,102.0,0,1.0,0.0,180.0,2.0,0.0,0.0,Gent,East Flanders
175000,1083,APARTMENT,APARTMENT,TO_RENOVATE,2,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ganshoren,Brussels Capital
239000,2000,APARTMENT,APARTMENT,GOOD,2,54.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
345000,2800,HOUSE,HOUSE,TO_BE_DONE_UP,3,214.0,0,1.0,0.0,175.0,3.0,0.0,0.0,Mechelen,Antwerp
180000,5024,APARTMENT,APARTMENT,GOOD,1,65.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Namur,Namur
115000,6060,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,74.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Charleroi,Hainaut
389000,1820,APARTMENT,APARTMENT,JUST_RENOVATED,2,133.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Steenokkerzeel,Flemish Brabant
164000,8400,APARTMENT,APARTMENT,TO_RENOVATE,1,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
240000,1190,APARTMENT,APARTMENT,GOOD,2,83.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Forest,Brussels Capital
515000,1050,APARTMENT,DUPLEX,TO_BE_DONE_UP,2,150.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital
269000,7370,HOUSE,HOUSE,AS_NEW,3,156.0,0,1.0,0.0,247.0,2.0,0.0,0.0,Dour,Hainaut
210000,2060,HOUSE,HOUSE,TO_RENOVATE,3,102.0,0,0.0,0.0,50.0,3.0,0.0,0.0,Antwerpen,Antwerp
269000,9100,APARTMENT,APARTMENT,GOOD,1,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Niklaas,East Flanders
199000,1770,HOUSE,HOUSE,GOOD,2,65.0,0,0.0,0.0,104.0,2.0,0.0,0.0,Liedekerke,Flemish Brabant
349000,2243,HOUSE,HOUSE,GOOD,3,176.0,0,0.0,0.0,392.0,3.0,0.0,0.0,Zandhoven,Antwerp
249000,9190,APARTMENT,APARTMENT,AS_NEW,3,121.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Stekene,East Flanders
245000,9300,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders
240000,2800,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp
175000,7090,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Braine-le-Comte,Hainaut
189000,1000,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,55.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
350000,4831,APARTMENT,LOFT,GOOD,3,294.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Limbourg,Liège
384500,4031,APARTMENT,APARTMENT,AS_NEW,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
279000,2100,APARTMENT,APARTMENT,GOOD,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
179000,8620,HOUSE,HOUSE,GOOD,1,52.0,0,0.0,0.0,69.0,2.0,0.0,0.0,Nieuwpoort,Other
319000,8450,HOUSE,HOUSE,GOOD,3,95.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Bredene,Other
229000,3970,APARTMENT,APARTMENT,GOOD,3,170.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Leopoldsburg,Limburg
169000,2300,HOUSE,HOUSE,GOOD,2,135.0,0,0.0,0.0,185.0,2.0,0.0,0.0,Turnhout,Antwerp
269000,9300,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders
195000,9520,HOUSE,HOUSE,TO_RENOVATE,3,140.0,0,0.0,0.0,107.0,3.0,0.0,0.0,Sint-Lievens-Houtem,East Flanders
320000,9230,APARTMENT,APARTMENT,GOOD,2,106.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wetteren,East Flanders
308858,8800,APARTMENT,APARTMENT,GOOD,3,118.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
125000,8790,APARTMENT,APARTMENT,GOOD,1,43.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Waregem,Other
250000,1348,APARTMENT,DUPLEX,TO_BE_DONE_UP,2,78.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Mont-Saint-Guibert,Walloon Brabant
295000,2600,APARTMENT,APARTMENT,JUST_RENOVATED,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
275000,9800,HOUSE,HOUSE,GOOD,3,144.0,0,0.0,0.0,259.0,3.0,0.0,0.0,Deinze,East Flanders
359000,9280,HOUSE,HOUSE,JUST_RENOVATED,3,190.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Lebbeke,East Flanders
495000,9000,APARTMENT,APARTMENT,AS_NEW,1,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
350000,2018,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp
139000,8400,APARTMENT,APARTMENT,GOOD,2,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
285000,9551,APARTMENT,APARTMENT,GOOD,3,180.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Herzele,East Flanders
399000,3720,HOUSE,HOUSE,GOOD,3,157.0,0,1.0,0.0,371.0,3.0,0.0,0.0,Kortessem,Limburg
350000,1030,APARTMENT,APARTMENT,GOOD,2,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital
275000,1400,APARTMENT,APARTMENT,GOOD,2,110.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Nivelles,Walloon Brabant
720000,1180,APARTMENT,APARTMENT,GOOD,2,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital
175000,4100,HOUSE,HOUSE,AS_NEW,4,143.0,0,1.0,0.0,110.0,2.0,0.0,0.0,Seraing,Liège
270000,6600,HOUSE,HOUSE,GOOD,3,143.0,0,1.0,0.0,290.0,2.0,0.0,0.0,Bastogne,Luxembourg
339000,4000,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,3,150.0,0,0.0,0.0,370.0,2.0,0.0,0.0,Liège,Liège
570000,1050,APARTMENT,APARTMENT,GOOD,3,122.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital
156000,2850,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Boom,Antwerp
215000,9220,APARTMENT,APARTMENT,GOOD,3,66.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Hamme,East Flanders
138000,6000,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Charleroi,Hainaut
195000,9600,HOUSE,HOUSE,TO_BE_DONE_UP,2,175.0,0,0.0,0.0,225.0,2.0,0.0,0.0,Renaix,East Flanders
209000,8420,APARTMENT,DUPLEX,GOOD,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Haan,Other
129000,4020,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,52.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Liège,Liège
405500,9060,APARTMENT,APARTMENT,GOOD,2,111.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Zelzate,East Flanders
379000,1000,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
450000,2610,APARTMENT,APARTMENT,GOOD,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
290000,2870,APARTMENT,APARTMENT,GOOD,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Puurs-Sint-Amands,Antwerp
307500,5150,APARTMENT,APARTMENT,GOOD,3,118.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Floreffe,Namur
269000,9100,APARTMENT,APARTMENT,GOOD,2,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Niklaas,East Flanders
249000,5060,HOUSE,HOUSE,TO_RENOVATE,3,132.0,0,0.0,0.0,486.0,4.0,0.0,0.0,Sambreville,Namur
372500,8540,HOUSE,HOUSE,GOOD,3,130.0,0,0.0,0.0,315.0,3.0,0.0,0.0,Deerlijk,Other
225000,2600,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
193000,8700,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Tielt,Other
799000,8301,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
425000,3000,APARTMENT,TRIPLEX,JUST_RENOVATED,3,207.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Leuven,Flemish Brabant
359000,9140,HOUSE,HOUSE,GOOD,4,159.0,0,1.0,0.0,375.0,3.0,0.0,0.0,Temse,East Flanders
349000,1030,APARTMENT,APARTMENT,GOOD,4,131.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital
628000,1000,APARTMENT,APARTMENT,GOOD,3,150.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
225000,8434,APARTMENT,APARTMENT,GOOD,1,56.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
150000,9340,HOUSE,HOUSE,TO_RENOVATE,1,220.0,0,0.0,0.0,230.0,3.0,0.0,0.0,Lede,East Flanders
495000,1210,APARTMENT,APARTMENT,AS_NEW,3,123.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
399000,9940,APARTMENT,DUPLEX,AS_NEW,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders
319000,2260,APARTMENT,APARTMENT,GOOD,1,88.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Westerlo,Antwerp
332000,9971,HOUSE,HOUSE,AS_NEW,3,125.0,0,1.0,0.0,126.0,3.0,0.0,0.0,Kaprijke,East Flanders
585000,8301,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,96.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Knokke-Heist,Other
320000,1070,APARTMENT,APARTMENT,GOOD,3,107.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
159000,4500,HOUSE,HOUSE,TO_BE_DONE_UP,3,152.0,0,1.0,0.0,150.0,4.0,0.0,0.0,Huy,Liège
239000,8790,HOUSE,HOUSE,GOOD,2,100.0,0,1.0,0.0,100.0,2.0,0.0,0.0,Waregem,Other
295000,8300,APARTMENT,APARTMENT,GOOD,1,58.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
252000,9940,APARTMENT,APARTMENT,AS_NEW,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders
475000,1050,APARTMENT,APARTMENT,GOOD,2,134.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital
549000,8420,HOUSE,HOUSE,GOOD,3,163.0,0,1.0,0.0,333.0,3.0,0.0,0.0,De Haan,Other
159000,8400,APARTMENT,APARTMENT,GOOD,2,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
250000,1030,APARTMENT,APARTMENT,GOOD,3,140.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital
239000,1853,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Grimbergen,Flemish Brabant
139000,4101,HOUSE,HOUSE,GOOD,3,84.0,0,0.0,0.0,60.0,3.0,0.0,0.0,Seraing,Liège
339000,8660,APARTMENT,APARTMENT,AS_NEW,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,Other
394000,2800,APARTMENT,APARTMENT,AS_NEW,2,120.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Mechelen,Antwerp
219000,8902,HOUSE,HOUSE,TO_BE_DONE_UP,3,179.0,0,0.0,0.0,551.0,3.0,0.0,0.0,Ieper,Other
490000,8300,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
250000,2940,APARTMENT,APARTMENT,JUST_RENOVATED,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Stabroek,Antwerp
159000,9000,APARTMENT,APARTMENT,GOOD,2,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
365000,9000,APARTMENT,APARTMENT,GOOD,3,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
439520,9160,HOUSE,HOUSE,GOOD,3,152.0,0,1.0,0.0,309.0,3.0,0.0,0.0,Lokeren,East Flanders
337500,3500,APARTMENT,APARTMENT,GOOD,1,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Hasselt,Limburg
385000,1000,APARTMENT,APARTMENT,GOOD,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
474000,8300,APARTMENT,APARTMENT,AS_NEW,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
329000,7500,HOUSE,MIXED_USE_BUILDING,AS_NEW,4,218.0,0,1.0,0.0,130.0,2.0,0.0,0.0,Tournai,Hainaut
270000,9300,APARTMENT,APARTMENT,GOOD,1,112.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders
598000,9000,APARTMENT,APARTMENT,AS_NEW,1,121.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
214000,2880,HOUSE,HOUSE,TO_BE_DONE_UP,3,122.0,0,1.0,0.0,120.0,2.0,0.0,0.0,Bornem,Antwerp
308750,9890,APARTMENT,APARTMENT,AS_NEW,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gavere,East Flanders
439000,8400,APARTMENT,PENTHOUSE,AS_NEW,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
154000,9300,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders
289000,8400,APARTMENT,APARTMENT,AS_NEW,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
275000,8540,APARTMENT,APARTMENT,GOOD,3,119.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deerlijk,Other
225000,8430,APARTMENT,APARTMENT,GOOD,1,50.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
263596,3580,APARTMENT,APARTMENT,GOOD,2,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Beringen,Limburg
150000,9060,APARTMENT,APARTMENT,GOOD,2,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Zelzate,East Flanders
349000,2018,HOUSE,HOUSE,GOOD,3,140.0,0,0.0,0.0,68.0,2.0,0.0,0.0,Antwerpen,Antwerp
135000,8530,HOUSE,HOUSE,GOOD,3,155.0,0,0.0,0.0,144.0,3.0,0.0,0.0,Harelbeke,Other
309900,4130,HOUSE,MIXED_USE_BUILDING,AS_NEW,3,255.0,0,1.0,0.0,115.0,2.0,0.0,0.0,Esneux,Liège
745000,9000,APARTMENT,APARTMENT,GOOD,2,138.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
385000,4000,APARTMENT,APARTMENT,AS_NEW,3,134.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
118000,8900,APARTMENT,APARTMENT,GOOD,1,41.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Ieper,Other
259000,1760,HOUSE,HOUSE,GOOD,3,142.0,0,0.0,0.0,338.0,4.0,0.0,0.0,Roosdaal,Flemish Brabant
469000,9041,HOUSE,HOUSE,GOOD,4,283.0,0,1.0,0.0,460.0,3.0,0.0,0.0,Gent,East Flanders
595000,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
457500,9820,APARTMENT,APARTMENT,GOOD,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Merelbeke,East Flanders
324500,9800,HOUSE,HOUSE,JUST_RENOVATED,3,109.0,0,0.0,0.0,196.0,2.0,0.0,0.0,Deinze,East Flanders
175000,8940,HOUSE,HOUSE,GOOD,2,102.0,0,1.0,0.0,168.0,3.0,0.0,0.0,Wervik,Other
199000,9300,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,75.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Aalst,East Flanders
165000,6760,HOUSE,HOUSE,TO_BE_DONE_UP,3,140.0,0,0.0,0.0,58.0,2.0,0.0,0.0,Virton,Luxembourg
255000,1070,APARTMENT,APARTMENT,GOOD,2,80.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital
169500,9240,HOUSE,HOUSE,GOOD,2,98.0,0,1.0,0.0,71.0,2.0,0.0,0.0,Zele,East Flanders
229000,7540,HOUSE,TOWN_HOUSE,GOOD,3,95.0,0,1.0,0.0,320.0,2.0,0.0,0.0,Tournai,Hainaut
289000,2960,HOUSE,HOUSE,TO_BE_DONE_UP,1,105.0,0,0.0,0.0,404.0,3.0,0.0,0.0,Brecht,Antwerp
295000,2610,APARTMENT,GROUND_FLOOR,GOOD,3,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
199000,1050,APARTMENT,APARTMENT,GOOD,1,51.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital
849000,1180,APARTMENT,APARTMENT,AS_NEW,3,215.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital
307000,5070,APARTMENT,APARTMENT,AS_NEW,2,97.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Fosses-la-Ville,Namur
215000,1600,APARTMENT,APARTMENT,JUST_RENOVATED,1,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Sint-Pieters-Leeuw,Flemish Brabant
170000,9100,APARTMENT,APARTMENT,GOOD,1,68.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Niklaas,East Flanders
220000,1083,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ganshoren,Brussels Capital
149000,4000,HOUSE,HOUSE,GOOD,3,93.0,0,0.0,0.0,50.0,3.0,0.0,0.0,Liège,Liège
499630,2230,APARTMENT,APARTMENT,GOOD,3,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Herselt,Antwerp
279000,2845,HOUSE,HOUSE,GOOD,3,124.0,0,1.0,0.0,90.0,2.0,0.0,0.0,Niel,Antwerp
179000,2800,APARTMENT,APARTMENT,JUST_RENOVATED,1,46.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Mechelen,Antwerp
239000,8770,HOUSE,HOUSE,GOOD,3,163.0,0,1.0,0.0,178.0,3.0,0.0,0.0,Ingelmunster,Other
333500,8211,HOUSE,HOUSE,GOOD,4,150.0,0,1.0,0.0,368.0,3.0,0.0,0.0,Zedelgem,Other
134900,6060,HOUSE,HOUSE,GOOD,2,91.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Charleroi,Hainaut
333500,8211,HOUSE,HOUSE,GOOD,4,150.0,0,1.0,0.0,368.0,3.0,0.0,0.0,Zedelgem,Other
198000,1080,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,90.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Molenbeek-Saint-Jean,Brussels Capital
120000,4500,APARTMENT,APARTMENT,GOOD,1,50.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Huy,Liège
245000,1070,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,84.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Anderlecht,Brussels Capital
265000,9810,APARTMENT,APARTMENT,GOOD,1,60.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Nazareth,East Flanders
685000,8620,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Nieuwpoort,Other
185000,9040,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,83.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Gent,East Flanders
298500,9300,HOUSE,HOUSE,GOOD,4,193.0,0,1.0,0.0,171.0,2.0,0.0,0.0,Aalst,East Flanders
425000,9100,HOUSE,HOUSE,GOOD,4,289.0,0,0.0,0.0,120.0,3.0,0.0,0.0,Sint-Niklaas,East Flanders
274000,4690,APARTMENT,DUPLEX,AS_NEW,4,214.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Bassenge,Liège
135000,1030,APARTMENT,APARTMENT,TO_RENOVATE,1,51.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Schaerbeek,Brussels Capital
279000,9000,HOUSE,HOUSE,AS_NEW,3,118.0,0,0.0,0.0,52.0,2.0,0.0,0.0,Gent,East Flanders
292000,6800,APARTMENT,APARTMENT,GOOD,3,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Libramont-Chevigny,Luxembourg
188000,7160,APARTMENT,APARTMENT,AS_NEW,1,90.0,0,0.0,0.0,0.0,4.0,0.0,0.0,Chapelle-lez-Herlaimont,Hainaut
426090,6780,HOUSE,HOUSE,GOOD,3,202.0,0,1.0,0.0,412.0,3.0,0.0,0.0,Messancy,Luxembourg
239000,8434,APARTMENT,APARTMENT,JUST_RENOVATED,2,59.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
382500,2640,APARTMENT,APARTMENT,GOOD,3,117.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mortsel,Antwerp
149000,8870,HOUSE,HOUSE,TO_RENOVATE,3,159.0,0,0.0,0.0,122.0,2.0,0.0,0.0,Izegem,Other
145000,3500,APARTMENT,FLAT_STUDIO,GOOD,1,32.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Hasselt,Limburg
